Folder,Lek,Pista,DateRange,DateRange_Folder,FileName,studyPeriod,Male,PresentYN,DisplayYN,Snaps,quietSnaps,Grunts,Rolls,Calls,FemVisitation,courtshipSuccess,Copulation,JuvPresent,Gardening,vidLength,Notes,Observer,uncertaintyAboutFemVisitation
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0117.MP4,camera messed up,RUB,Y,Y,4,1,1,,,,,,,2,37,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0118.MP4,camera messed up,RUB,Y,Y,7,2,,,,,,,,1,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0119.MP4,camera messed up,RUB,Y,Y,1,2,,,,,,,,,39,rubbing neck/head on copulation stick,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0120.MP4,camera messed up,RUB,Y,Y,1,,,,,,,,,1,30,rubbing head/biting??? copulation stick,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0121.MP4,camera messed up,RUB,Y,Y,2,,,,,,,,,1,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0122.MP4,camera messed up,RUB,Y,Y,3,1,,,,,,,,,38,rubbing head on copulation stick,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0123.MP4,camera messed up,RUB,Y,Y,2,,,,,,,,,2,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0124.MP4,camera messed up,RUB,Y,Y,1,3,,,,,,,,1,55,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0125.MP4,camera messed up,RUB,Y,Y,4,,1,,,,,,,3,39,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0126.MP4,camera messed up,RUB,Y,Y,2,,,,,,,,,2,40,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0127.MP4,camera messed up,RUB,Y,Y,4,,,,,,,,,2,44,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0128.MP4,camera messed up,RUB,Y,Y,12,,3,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0129.MP4,camera messed up,RUB,Y,Y,1,,,,,,,,,2,37,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0130.MP4,camera messed up,RUB,Y,N,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0131.MP4,camera messed up,RUB,Y,Y,11,2,,,,,,,,4,58,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0132.MP4,camera messed up,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0133.MP4,camera messed up,RUB,Y,Y,11,,2,,,,,,,1,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0134.MP4,camera messed up,RUB,Y,Y,8,,1,,,,,,,2,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0135.MP4,camera messed up,RUB,Y,Y,6,,1,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0136.MP4,camera messed up,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0137.MP4,camera messed up,RUB,Y,Y,13,,3,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0138.MP4,camera messed up,,N,,,,,,,,,,,,14,camera starts deteriorating now,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0139.MP4,camera messed up,,N,,,,,,,,,,,,1,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0140.MP4,camera messed up,,N,,,,,,,,,,,,2,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0141.MP4,camera messed up,RUB,Y,Y,1,,,,,,,,,,27,rubbing neck/head on copulation stick,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0142.MP4,camera messed up,RUB,Y,N,,,,,,,,,,1,4,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0143.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,3,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0144.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,1,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0145.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,0,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0146.MP4,camera messed up,RUB,Y,Y,9,2,1,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0147.MP4,camera messed up,,N,,,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0148.MP4,camera messed up,UNK,Y,Y,2,,,,,,,,,,9,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0149.MP4,camera messed up,RUB,Y,Y,,3,,,,,,,,,0,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0150.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,0,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0151.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,0,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0152.MP4,camera messed up,,N,,,,,,,,,,,,0,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0153.MP4,camera messed up,RUB,Y,Y,3,,1,,,,,,,,6,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0154.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,0,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0155.MP4,camera messed up,RUB,Y,Y,4,,1,,,,,,,1,9,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0156.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,1,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0157.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,22,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0158.MP4,camera messed up,JUV,Y,Y,2,,,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0159.MP4,camera messed up,JUV,Y,Y,8,,,,1,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0160.MP4,camera messed up,JUV,Y,N,,,,,,,,,,,15,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0166.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,7,black and white,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0167.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,2,black and white,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0168.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,5,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0169.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,1,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0170.MP4,camera messed up,UNK,Y,Y,1,,,,,,,,,,2,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0171.MP4,camera messed up,,N,,,,,,,,,,,,2,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0172.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,1,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0173.MP4,camera messed up,RUB,Y,Y,21,,4,,,,,,,,30,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0174.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,1,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0175.MP4,camera messed up,UNK,Y,N,,,,,,,,,,1,4,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0176.MP4,camera messed up,UNK,Y,N,,,,,,,,,,1,1,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0177.MP4,camera messed up,UNK,Y,Y,1,,,,,,,,,,3,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0178.MP4,camera messed up,UNK,Y,N,,,,,,,,,,1,1,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0179.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,1,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0180.MP4,camera messed up,JUV,Y,N,,,,,,,,,,,7,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0181.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,2,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0182.MP4,camera messed up,JUV,Y,N,,,,,,,,,,,2,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0183.MP4,camera messed up,JUV,Y,N,,,,,,,,,,,1,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0184.MP4,camera messed up,,N,,,,,,,,,,,,1,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0185.MP4,camera messed up,,N,,,,,,,,,,,,0,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0186.MP4,camera messed up,,N,,,,,,,,,,,,0,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0187.MP4,camera messed up,RUB,Y,N,,,,,,,,,,,8,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0188.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,1,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0189.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,0,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0190.MP4,camera messed up,RUB,Y,Y,2,,,,,,,,,,2,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0191.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,1,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0192.MP4,camera messed up,UNK,Y,N,,,,,,,,,,1,0,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0193.MP4,camera messed up,RUB,Y,Y,4,,1,,,,,,,,4,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0194.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,2,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0195.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,1,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0196.MP4,camera messed up,UNK,Y,Y,4,,,,,,,,,,2,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0197.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,3,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0198.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,1,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0199.MP4,camera messed up,UNK,Y,Y,2,,,,,,,,,,2,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0200.MP4,camera messed up,UNK,Y,Y,3,,1,,,,,,,,2,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0201.MP4,camera messed up,RUB,Y,Y,3,,1,,,,,,,,2,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0202.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,3,too short video,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0203.MP4,camera messed up,RUB,Y,Y,,2,,,,,,,,,2,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0204.MP4,camera messed up,RUB,Y,N,,,,,,,,,,,2,too short video,,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0205.MP4,camera messed up,RUB,Y,Y,1,,,,,,,,,,1,too short video,,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0206.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,1,too short video,,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0207.MP4,camera messed up,UNK,Y,Y,2,,,,,,,,,,1,too short video,,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0209.MP4,camera messed up,UNK,Y,N,,,,,,,,,,,13,black and white,,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 3 (RUB),12.5.21-12.12.21 (IS THIS CAM WORKING?),12.5.21-12.07.21 (IS THIS CAM WORKING?),L14.P3_12.5.21-12.12.21_0210.MP4,camera messed up,,N,,,,,,,,,,,,30,,,
